planner_name iteration planning_time_elapsed cost_solution_total cost_solution_revolute cost_solution_prismatic theoretical_cost_total theoretical_cost_revolute theoretical_cost_prismatic
bi_rrt_star 81 41.0787 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 82 41.4566 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 83 42.0757 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 84 42.7016 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 85 43.0888 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 86 43.7078 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 87 44.0273 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 88 44.4254 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 89 45.041 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 90 45.6799 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 91 46 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 92 46.6215 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 93 46.9777 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 94 47.0843 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 95 47.695 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 96 48.3102 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 97 48.9303 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 98 49.2402 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 99 49.5688 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 100 49.9009 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 101 50.248 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 102 50.6401 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 103 50.9601 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 104 51.2812 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 105 51.62 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 106 51.6417 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 107 51.9995 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 108 52.5025 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 109 52.8249 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 110 53.1467 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 111 53.4526 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 112 54.0907 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 113 54.7081 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 114 55.0321 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 115 55.4886 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 116 56.102 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 117 56.7185 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 118 57.0287 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 119 57.3556 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 120 57.9576 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 121 58.5668 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 122 59.1726 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 123 59.7842 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 124 60.3996 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 125 60.4315 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 126 61.0449 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 127 61.661 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 128 61.7959 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 129 62.4077 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 130 62.734 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 131 63.3534 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 132 63.9652 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 133 64.584 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 134 65.1888 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 135 65.8363 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 136 66.265 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 137 66.8819 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 138 67.4916 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 139 68.1232 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 140 68.4653 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 141 68.883 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 142 69.5036 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 143 69.8112 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 144 70.4283 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 145 70.7472 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 146 71.3642 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 147 71.9723 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 148 72.5936 10000 10000 10000 0.632456 0.6245 0.1
bi_rrt_star 149 72.9815 13.7257 13.6795 0.90608 0.632456 0.6245 0.1
bi_rrt_star 150 73.604 13.7257 13.6795 0.90608 0.632456 0.6245 0.1
bi_rrt_star 151 74.2184 13.7257 13.6795 0.90608 0.632456 0.6245 0.1
bi_rrt_star 152 75.2327 13.7257 13.6795 0.90608 0.632456 0.6245 0.1
bi_rrt_star 153 75.3133 13.7257 13.6795 0.90608 0.632456 0.6245 0.1
bi_rrt_star 154 75.8473 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 155 76.1912 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 156 76.5319 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 157 77.1425 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 158 77.7854 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 159 79.4954 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 160 79.9497 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 161 80.5674 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 162 81.1736 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 163 84.6856 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 164 85.3393 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 165 85.6488 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 166 87.1895 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 167 87.5977 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 168 88.8117 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 169 89.5321 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 170 90.1408 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 171 91.3579 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 172 91.9818 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 173 93.2543 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 174 93.8784 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 175 94.5619 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 176 97.7313 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 177 101.421 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 178 102.032 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 179 102.696 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 180 103.101 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 181 103.701 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 182 103.799 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 183 104.411 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 184 105.021 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 185 105.364 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 186 108.579 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 187 109.06 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 188 109.405 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 189 109.906 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 190 110.574 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 191 110.92 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 192 114.096 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 193 114.704 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 194 115.585 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 195 116.644 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 196 117.261 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 197 117.708 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 198 119.176 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 199 119.706 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 200 122.877 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 201 123.486 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 202 127.039 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 203 127.354 12.2527 12.2068 0.783714 0.632456 0.6245 0.1
bi_rrt_star 204 127.879 12.1523 12.106 0.852042 0.632456 0.6245 0.1
bi_rrt_star 205 128.484 12.1523 12.106 0.852042 0.632456 0.6245 0.1
bi_rrt_star 206 129.155 12.1523 12.106 0.852042 0.632456 0.6245 0.1
bi_rrt_star 207 129.789 12.1523 12.106 0.852042 0.632456 0.6245 0.1
bi_rrt_star 208 130.239 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 209 130.922 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 210 134.114 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 211 134.583 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 212 135.946 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 213 136.566 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 214 137.231 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 215 137.963 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 216 138.326 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 217 138.721 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 218 142.273 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 219 144.85 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 220 145.273 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 221 145.891 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 222 147.129 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 223 147.746 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 224 151.177 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 225 153.024 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 226 154.932 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 227 155.555 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 228 157.868 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 229 158.537 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 230 158.886 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 231 162.289 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 232 162.904 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 233 166.084 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 234 168.965 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 235 169.385 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 236 169.997 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 237 170.615 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 238 171.068 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 239 171.463 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 240 172.087 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 241 175.287 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 242 175.627 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 243 178.554 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 244 180.26 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 245 181.505 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 246 183.486 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 247 186.213 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 248 186.668 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 249 187.225 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 250 187.567 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 251 190.38 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 252 190.692 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 253 191.305 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 254 191.919 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 255 192.004 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 256 194.838 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 257 198.001 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 258 198.687 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 259 199.728 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 260 202.856 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 261 204.717 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 262 208.149 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 263 208.214 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 264 208.844 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 265 209.067 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 266 210.163 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 267 210.82 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 268 211.361 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 269 212.092 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 270 215.517 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 271 216.758 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 272 218.68 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 273 219.581 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 274 220.199 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 275 220.818 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 276 221.939 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 277 222.251 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 278 225.29 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 279 225.916 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 280 227.731 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 281 228.006 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 282 229.191 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 283 229.511 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 284 230.465 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 285 231.34 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 286 234.033 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 287 237.555 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 288 238.4 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 289 239.311 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 290 242.585 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 291 243.888 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 292 247.169 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 293 247.679 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 294 248.669 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 295 249.377 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 296 252.182 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 297 252.651 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 298 252.97 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 299 255.885 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 300 259.383 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 301 260.318 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 302 263.099 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 303 263.212 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 304 266.949 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 305 267.408 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 306 267.733 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 307 270.279 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 308 270.821 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 309 271.402 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 310 274.894 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 311 275.52 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 312 277.405 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 313 279.68 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 314 282.887 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 315 283.521 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 316 286.181 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 317 289.132 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 318 292.718 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 319 296.243 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 320 296.647 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 321 299.862 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 322 300.196 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 323 302.981 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 324 304.122 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 325 306.92 11.5942 11.5455 0.852042 0.632456 0.6245 0.1
bi_rrt_star 326 309.057 11.5359 11.4896 0.852042 0.632456 0.6245 0.1
bi_rrt_star 327 310.002 11.5359 11.4896 0.852042 0.632456 0.6245 0.1
bi_rrt_star 328 310.632 11.5359 11.4896 0.852042 0.632456 0.6245 0.1
bi_rrt_star 329 311.318 11.5359 11.4896 0.852042 0.632456 0.6245 0.1
